"area_code","area","source_code","source","indicator_code","indicator","year_code","year","unit","value","flag"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",1998,"1998","1000 persons",120,"XI"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",1999,"1999","1000 persons",121.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",2000,"2000","1000 persons",118.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",2001,"2001","1000 persons",109.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",2002,"2002","1000 persons",111.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",2003,"2003","1000 persons",102.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",2004,"2004","1000 persons",105.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",2005,"2005","1000 persons",104.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",2006,"2006","1000 persons",104.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",2007,"2007","1000 persons",105,"XI"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",2008,"2008","1000 persons",102,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",2009,"2009","1000 persons",86.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",2010,"2010","1000 persons",76.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",2011,"2011","1000 persons",74.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",2012,"2012","1000 persons",75.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",2013,"2013","1000 persons",94.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21065,"Employment in agriculture, male",2014,"2014","1000 persons",95.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",1992,"1992","%",49.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",1993,"1993","%",50.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",1994,"1994","%",53.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",1995,"1995","%",55.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",1996,"1996","%",55.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",1997,"1997","%",56.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",1998,"1998","%",56.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",1999,"1999","%",57.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",2000,"2000","%",59.1,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",2001,"2001","%",60.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",2002,"2002","%",60.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",2003,"2003","%",59,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",2004,"2004","%",53.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",2005,"2005","%",51.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",2006,"2006","%",50.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",2007,"2007","%",49.4,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",2008,"2008","%",51.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21069,"Employment-to-population ratio, rural areas",2009,"2009","%",52,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",1992,"1992","%",35.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",1993,"1993","%",37.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",1994,"1994","%",40.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",1995,"1995","%",42.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",1996,"1996","%",43.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",1997,"1997","%",44.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",1998,"1998","%",45.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",1999,"1999","%",46.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",2000,"2000","%",48.3,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",2001,"2001","%",49.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",2002,"2002","%",50.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",2003,"2003","%",50.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",2004,"2004","%",48,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",2005,"2005","%",46.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",2006,"2006","%",45.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",2007,"2007","%",44,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",2008,"2008","%",45.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21067,"Employment-to-population ratio, rural areas, female",2009,"2009","%",45.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",1992,"1992","%",62.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",1993,"1993","%",64.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",1994,"1994","%",66.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",1995,"1995","%",67.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",1996,"1996","%",68.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",1997,"1997","%",67.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",1998,"1998","%",67.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",1999,"1999","%",68.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",2000,"2000","%",69.7,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",2001,"2001","%",70.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",2002,"2002","%",70.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",2003,"2003","%",67.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",2004,"2004","%",59.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",2005,"2005","%",57,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",2006,"2006","%",55.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",2007,"2007","%",54.8,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",2008,"2008","%",58.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21068,"Employment-to-population ratio, rural areas, male",2009,"2009","%",58.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",1993,"1993","%",52.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",1994,"1994","%",52.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",1995,"1995","%",53.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",1996,"1996","%",53.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",1997,"1997","%",54.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",1998,"1998","%",54.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",1999,"1999","%",56.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",2000,"2000","%",57.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",2001,"2001","%",58,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",2002,"2002","%",58.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",2003,"2003","%",59.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",2004,"2004","%",60,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",2005,"2005","%",61.6,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",2006,"2006","%",62.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",2007,"2007","%",63.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",2008,"2008","%",63,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",2009,"2009","%",61.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",2010,"2010","%",60.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",2011,"2011","%",59.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",2012,"2012","%",58.5,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",2013,"2013","%",59.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21072,"Labour force participation rate, rural areas",2014,"2014","%",58.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",1993,"1993","%",35.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",1994,"1994","%",36.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",1995,"1995","%",37,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",1996,"1996","%",38.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",1997,"1997","%",40,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",1998,"1998","%",40.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",1999,"1999","%",43.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",2000,"2000","%",44.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",2001,"2001","%",45.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",2002,"2002","%",46.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",2003,"2003","%",47.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",2004,"2004","%",48.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",2005,"2005","%",50.4,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",2006,"2006","%",51.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",2007,"2007","%",53.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",2008,"2008","%",53,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",2009,"2009","%",52.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",2010,"2010","%",52,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",2011,"2011","%",51.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",2012,"2012","%",49.7,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",2013,"2013","%",51.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21070,"Labour force participation rate, rural areas, female",2014,"2014","%",50,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",1993,"1993","%",68.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",1994,"1994","%",68.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",1995,"1995","%",68.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",1996,"1996","%",68.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",1997,"1997","%",68.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",1998,"1998","%",69.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",1999,"1999","%",70.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",2000,"2000","%",70.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",2001,"2001","%",70.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",2002,"2002","%",70.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",2003,"2003","%",70.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",2004,"2004","%",71.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",2005,"2005","%",72.7,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",2006,"2006","%",73.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",2007,"2007","%",74.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",2008,"2008","%",73,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",2009,"2009","%",70.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",2010,"2010","%",68.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",2011,"2011","%",67.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",2012,"2012","%",67.2,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",2013,"2013","%",67.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21071,"Labour force participation rate, rural areas, male",2014,"2014","%",67.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21075,"Time related underemployment distribution, agriculture",2006,"2006","%",4.9,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21075,"Time related underemployment distribution, agriculture",2007,"2007","%",4.6,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21075,"Time related underemployment distribution, agriculture",2008,"2008","%",2.2,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21075,"Time related underemployment distribution, agriculture",2009,"2009","%",1.8,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21075,"Time related underemployment distribution, agriculture",2010,"2010","%",1.6,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21075,"Time related underemployment distribution, agriculture",2011,"2011","%",1.6,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21075,"Time related underemployment distribution, agriculture",2012,"2012","%",1.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21075,"Time related underemployment distribution, agriculture",2013,"2013","%",2.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21075,"Time related underemployment distribution, agriculture",2014,"2014","%",2.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2006,"2006","%",1.2,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2007,"2007","%",1.2,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2008,"2008","%",0.3,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2009,"2009","%",0.3,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2010,"2010","%",0.3,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2011,"2011","%",0.2,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2012,"2012","%",0.4,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2013,"2013","%",0.6,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2014,"2014","%",0.6,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2006,"2006","%",3.6,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2007,"2007","%",3.3,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2008,"2008","%",1.9,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2009,"2009","%",1.5,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2010,"2010","%",1.3,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2011,"2011","%",1.4,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2012,"2012","%",1.5,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2013,"2013","%",2.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2014,"2014","%",2.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21078,"Time related underemployment in agriculture",2006,"2006","1000 persons",0.2,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21078,"Time related underemployment in agriculture",2007,"2007","1000 persons",0.2,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21078,"Time related underemployment in agriculture",2008,"2008","1000 persons",1.6,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21078,"Time related underemployment in agriculture",2009,"2009","1000 persons",3,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21078,"Time related underemployment in agriculture",2010,"2010","1000 persons",2.5,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21078,"Time related underemployment in agriculture",2011,"2011","1000 persons",3,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21078,"Time related underemployment in agriculture",2012,"2012","1000 persons",3.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21078,"Time related underemployment in agriculture",2013,"2013","1000 persons",5.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21078,"Time related underemployment in agriculture",2014,"2014","1000 persons",4.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21076,"Time related underemployment in agriculture, female",2006,"2006","1000 persons",0,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21076,"Time related underemployment in agriculture, female",2007,"2007","1000 persons",0.1,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21076,"Time related underemployment in agriculture, female",2008,"2008","1000 persons",0.2,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21076,"Time related underemployment in agriculture, female",2009,"2009","1000 persons",0.5,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21076,"Time related underemployment in agriculture, female",2010,"2010","1000 persons",0.4,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21076,"Time related underemployment in agriculture, female",2011,"2011","1000 persons",0.4,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21076,"Time related underemployment in agriculture, female",2012,"2012","1000 persons",0.7,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21076,"Time related underemployment in agriculture, female",2013,"2013","1000 persons",1.2,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21076,"Time related underemployment in agriculture, female",2014,"2014","1000 persons",1,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21077,"Time related underemployment in agriculture, male",2006,"2006","1000 persons",0.1,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21077,"Time related underemployment in agriculture, male",2007,"2007","1000 persons",0.2,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21077,"Time related underemployment in agriculture, male",2008,"2008","1000 persons",1.3,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21077,"Time related underemployment in agriculture, male",2009,"2009","1000 persons",2.4,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21077,"Time related underemployment in agriculture, male",2010,"2010","1000 persons",2,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21077,"Time related underemployment in agriculture, male",2011,"2011","1000 persons",2.6,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21077,"Time related underemployment in agriculture, male",2012,"2012","1000 persons",3,"XIu"
104,"Ireland",3024,"European Union Labour force survey",21077,"Time related underemployment in agriculture, male",2013,"2013","1000 persons",4.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21077,"Time related underemployment in agriculture, male",2014,"2014","1000 persons",3.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1983,"1983","%",2.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1984,"1984","%",2.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1985,"1985","%",2.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1986,"1986","%",2.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1987,"1987","%",2.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1988,"1988","%",2.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1989,"1989","%",2.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1990,"1990","%",2.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1991,"1991","%",2.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1992,"1992","%",2.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1993,"1993","%",3.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1994,"1994","%",3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1995,"1995","%",2.9,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1996,"1996","%",2.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1997,"1997","%",2.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1998,"1998","%",2.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",1999,"1999","%",2.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",2000,"2000","%",1.8,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",2001,"2001","%",1.6,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",2002,"2002","%",1.7,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",2003,"2003","%",1.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",2004,"2004","%",1.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",2005,"2005","%",1.4,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",2006,"2006","%",1.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",2007,"2007","%",1.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",2008,"2008","%",1.2,"XIb"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",2009,"2009","%",1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",2010,"2010","%",1.1,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",2011,"2011","%",1.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",2012,"2012","%",1.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",2013,"2013","%",1.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21081,"Wage employment distribution, agriculture",2014,"2014","%",1.5,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1983,"1983","%",0.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1984,"1984","%",0.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1985,"1985","%",0.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1986,"1986","%",0.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1987,"1987","%",0.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1988,"1988","%",0.3,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1989,"1989","%",0.2,"XI"
104,"Ireland",3024,"European Union Labour force survey",21079,"Wage employment distribution, agriculture, female",1990,"1990","%",0.3,"XI"
